LONG;LAT;ID;PERIODO;CATEGORIA;ESTABLECIM;HABITACION;PLAZAS;DOMICILIO;TELEFONO;MAIL;WEB;DOM_NORMA;CALLE;ALTURA;BARRIO;COMUNA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO
-58,3783117689;-34,6036870808;424;2017;HOTEL 4;LAS NACIONES;312;600;CORRIENTES AV. 818;5371-3000;CONSULTA@GUIDOPALACE.COM.AR;;818 CORRIENTES AV.;CORRIENTES AV.;818;SAN NICOLAS;COMUNA 1;1043;C1043AAV
-58,3783190089;-34,6026958408;425;2017;HOSP. B;MAIPO;20;44;ESMERALDA 474;4328-4907 / 4393-2982;RESERVAS@SERENAHOTELES.COM;;474 ESMERALDA;ESMERALDA;474;SAN NICOLAS;COMUNA 1;1007;C1007ABB
-58,4649785289;-34,6023006008;426;2017;HOSP. A;PARIS;24;50;ALVAREZ, DONATO, TTE. GRAL. AV. 2141;4581-0400;RESERVAS@MIOBUENOSAIRES.COM;;2141 ALVAREZ, DONATO, TTE. GRAL. AV.;ALVAREZ, DONATO, TTE. GRAL. AV.;2141;PATERNAL;COMUNA 15;1416;C1416BTK
-58,3771928189;-34,6021489508;427;2017;HOSP. B;O REI;35;70;LAVALLE 0733;4393-7186;RESERVAS@ETOILE.COM.AR;;LAVALLE 733;LAVALLE;733;SAN NICOLAS;COMUNA 1;1047;C1047AAO
-58,4940910589;-34,6021320208;428;2017;HOSP. B;NAZARRE;17;31;NAZARRE 3150;4501-2019;RESERVASBSAS@LEGADOMITICO.COM;;NAZARRE 3150;NAZARRE;3150;VILLA DEL PARQUE;COMUNA 11;1417;C1417DXB
-58,4136734789;-34,6006932008;429;2017;HOSP. A;JADE;24;60;SANCHEZ DE BUSTAMANTE 0839;4863-8711;INFO@MIRAVIDASOHO.COM;;SANCHEZ DE BUSTAMANTE 839;SANCHEZ DE BUSTAMANTE;839;ALMAGRO;COMUNA 5;1173;C1173ABO
-58,3930758489;-34,6001644808;430;2017;HOSP. A;LEON;22;53;CALLAO AV. 758;4811-5054;RESERVAS@PALERMOSUITES.NET;;758 CALLAO AV.;CALLAO AV.;758;BALVANERA;COMUNA 3;1023;C1023AAN
-58,3799205689;-34,5995951808;431;2017;HOSP. B;GOYA;37;68;SUIPACHA 0748;4322-9311;INFO@PANAMEHOTEL.COM.AR;;SUIPACHA 748;SUIPACHA;748;SAN NICOLAS;COMUNA 1;1008;C1008AAP
-58,3765978789;-34,5995411508;432;2017;HOSP. B;MAIPU;26;53;MAIPU 0735;4322-5142;RESERVAS@OROAPARTHOTEL.COM.AR;;MAIPU 735;MAIPU;735;SAN NICOLAS;COMUNA 1;1006;C1006ACI
-58,4064911689;-34,5994612208;433;2017;HOSP. B;SAN ANDRES;22;67;SAN LUIS 2921;4961-5346;RESERVAS@HOTELCC.COM.AR;;SAN LUIS 2921;SAN LUIS;2921;BALVANERA;COMUNA 3;1186;C1186ACE
-58,4057825489;-34,5989877108;434;2017;HOSP. B;SOLANA;23;45;ECUADOR 945;4962-7337;MENDOZA4569@HOTMAIL.COM;;945 ECUADOR;ECUADOR;945;BALVANERA;COMUNA 3;1214;C1214ACO
-58,4022860989;-34,5975492608;435;2017;HOSP. B;TIRRENO;30;67;PARAGUAY 2417;4961-0204;INFO@LACASCADATOWNHOUSE.COM.AR;;PARAGUAY 2417;PARAGUAY;2417;RECOLETA;COMUNA 2;1121;C1121ABM
-58,4169230089;-34,5973029308;436;2017;HOSP. A;RICH;34;53;BULNES 1247;4963-1732;INFO@APARTHOTELTRESREYES.COM;;1247 BULNES;BULNES;1247;PALERMO;COMUNA 14;1176;C1176ABW
-58,4169230089;-34,5973029308;437;2017;HOSP. A;RICH;57;99;BULNES 1247;4963-1732;INFO@APARTHOTELTRESREYES.COM;;1247 BULNES;BULNES;1247;PALERMO;COMUNA 14;1176;C1176ABW
-58,4265314189;-34,5970114708;438;2017;HOSP. A;CAHUEL BS AS HOTEL;13;25;PRINGLES 1264;4865-4314;ANELLUZ@HOTMAIL.COM ARHOTELBAHIA@GMAIL.COM;;PRINGLES 1264;PRINGLES;1264;VILLA CRESPO;COMUNA 15;1183;C1183AEX
-58,3991565689;-34,5968102708;439;2017;HOSP. B;ANCON;18;42;ALVEAR, MARCELO T. DE 2223;4824-0338;INFO@ARIESHOTEL.COM.AR;;2223 ALVEAR, MARCELO T. DE;ALVEAR, MARCELO T. DE;2223;RECOLETA;COMUNA 2;1122;C1122AAI
-58,4079598689;-34,5947585808;440;2017;HOSP. A;GRAN NORTE;33;66;MANSILLA 2915;4821-1962;INFO@HOTELWILTON.COM.AR / RESERVAS@HOTELWILTON.COM.AR;;MANSILLA, LUCIO NORBERTO, GENERAL 2915;MANSILLA, LUCIO NORBERTO, GENERAL;2915;RECOLETA;COMUNA 2;1425;C1425BPI
-58,3994714489;-34,5935534208;441;2017;HOSP. A;ART HOTEL (EX CARLOS V);48;81;AZCUENAGA 1268;4824-9105;INFO@HOTELARENALES.COM.AR;;1268 AZCUENAGA;AZCUENAGA;1268;RECOLETA;COMUNA 2;1115;C1115AAJ
-58,3973563789;-34,5931587108;442;2017;HOSP. B;IMPERIAL;31;50;URIBURU 1287;4824-1251;INFO@CASASURHOTEL.COM;;URIBURU JOSE E., PRES. 1287;URIBURU JOSE E., PRES.;1287;RECOLETA;COMUNA 2;1114;C1114AAI
-58,4399180389;-34,5928101508;443;2017;HOSP. A;AGUIRRE;23;52;AGUIRRE 1041;4772-7464;INFO@PALOSANTOHOTEL.COM;;1041 AGUIRRE;AGUIRRE;1041;VILLA CRESPO;COMUNA 15;1414;C1414ASU
-58,3967910989;-34,5900503808;444;2017;HOSP. A;ARISTON;30;42;AZCUENAGA 1657;4805-7544;;;1657 AZCUENAGA;AZCUENAGA;1657;RECOLETA;COMUNA 2;1128;C1128AAA
-58,4194125589;-34,5897973008;445;2017;HOSP. B;LUNEL;37;74;JULIAN ALVAREZ 1959;4862-7527;;;ALVAREZ, JULIAN 1959;ALVAREZ, JULIAN;1959;PALERMO;COMUNA 14;1425;C1425DHA
-58,4196597289;-34,5888185208;446;2017;HOSP. B;PETIT HOTEL;23;41;ARAOZ 2055;4824-1902;;;2055 ARAOZ;ARAOZ;2055;PALERMO;COMUNA 14;1425;C1425DGC
-58,3995415389;-34,5886994308;447;2017;HOTEL 4;PARK ELEGANCE UNIQUE (EX KEMPINSKI HOTEL PARK ELEGANCE);43;173;PUEYRREDON 1940;6777-0500 FAX: 6777-0500;ELEGANCE@PARKPLAZAHOTELS.COM;;PUEYRREDON AV. 1940;PUEYRREDON AV.;1940;RECOLETA;COMUNA 2;1119;C1119ACP
-58,4548075089;-34,5869112208;448;2017;HOSP. A;LITORAL;35;72;CORRIENTES AV. 6891;4553-1161;;;6891 CORRIENTES AV.;CORRIENTES AV.;6891;CHACARITA;COMUNA 15;1427;C1427BPG
-58,4265617389;-34,5865959308;449;2017;HOSP. B;MAGISTRAL;21;39;BORGES, JORGE LUIS 1937;4831-4006;;;1937 BORGES, JORGE LUIS;BORGES, JORGE LUIS;1937;PALERMO;COMUNA 14;1414;C1414DGG
-58,4226708089;-34,5842674308;450;2017;HOSP. B;BELLA UNION;31;58;CHARCAS 4250;4831-8870;;;4250 CHARCAS;CHARCAS;4250;PALERMO;COMUNA 14;1425;C1425BNJ
-58,4375018489;-34,5837512708;451;2017;HOSP. A;KRISTA;10;22;BONPLAND 1665;4771-4697;INFO@KRISTAHOTEL.COM.AR;;1665 BONPLAND;BONPLAND;1665;PALERMO;COMUNA 14;1414;C1414CMS
-58,4247462189;-34,5827159608;452;2017;HOSP. B;BRISAS;26;50;CHARCAS 4470;4774-0485;HOTELBRISASBAIRES@GMAIL.COM;;4470 CHARCAS;CHARCAS;4470;PALERMO;COMUNA 14;1425;C1425BNN
-58,4248469889;-34,5825511008;453;2017;HOSP. B;SAN JORGE;17;35;CHARCAS 4500;774-2639;;;4500 CHARCAS;CHARCAS;4500;PALERMO;COMUNA 14;1425;C1425BNN
-58,4498655989;-34,5804077908;454;2017;HOSP. B;CONCORD;12;26;DELGADO 510;4553-9043;;;510 DELGADO;DELGADO;510;COLEGIALES;COMUNA 13;1426;C1426BDF
-58,4480428889;-34,5779364908;455;2017;HOSP. B;OLLEROS;30;57;OLLEROS 3146;4552-9975;;;OLLEROS 3146;OLLEROS;3146;COLEGIALES;COMUNA 13;1426;C1426CSJ
-58,4480428889;-34,5779364908;456;2017;HOSP. B;OLLEROS;17;37;OLLEROS 3146;4552-9975;;;OLLEROS 3146;OLLEROS;3146;COLEGIALES;COMUNA 13;1426;C1426CSJ
-58,4239957289;-34,5775948708;457;2017;HOSP. A;BELLOTA (EX SAA);22;44;GODOY CRUZ 2821;4773-3088;;;GODOY CRUZ 2821;GODOY CRUZ;2821;PALERMO;COMUNA 14;1425;C1425FQM
-58,4471475989;-34,5755621708;458;2017;HOSP. B;COMPOSTELA;22;42;OLLEROS 2931;4551-4802;;;OLLEROS 2931;OLLEROS;2931;COLEGIALES;COMUNA 13;1426;C1426CSE
-58,4463118989;-34,5741352808;459;2017;HOSP. B;LA SANTA MARIA;17;32;CRAMER 618;4551-4166;;;618 CRAMER;CRAMER;618;COLEGIALES;COMUNA 13;1426;C1426ANN
-58,4413042289;-34,5741004708;460;2017;HOSP. B;SAN SEBASTIAN;17;34;MATIENZO BENJAMIN 2565;4553-1163;;;MATIENZO, BENJAMIN, TENIENTE 2565;MATIENZO, BENJAMIN, TENIENTE;2565;PALERMO;COMUNA 14;1426;C1426DAU
-58,4328840689;-34,5725779308;461;2017;HOSP. A;ROVARO;20;26;CHENAUT, INDALESIO, GRAL. AV. 1980;4771-8103;;;1980 CHENAUT, INDALESIO, GRAL. AV.;CHENAUT, INDALESIO, GRAL. AV.;1980;PALERMO;COMUNA 14;1426;C1426DIP
-58,4340137389;-34,5715990608;462;2017;HOSP. A;MI CASITA;13;22;ORTEGA Y GASSET 1975;4771-3126;;;ORTEGA Y GASSET 1975;ORTEGA Y GASSET;1975;PALERMO;COMUNA 14;1426;C1426DHI
-58,4637753989;-34,5660082608;463;2017;HOSP. B;SANTA ROSA;60;140;JURAMENTO 3127;4542-1614;;;JURAMENTO 3127;JURAMENTO;3127;BELGRANO;COMUNA 13;1428;C1428DOC
-58,4636992989;-34,5515624308;464;2017;HOSP. A;LAS FAMILIAS;28;60;CUBA 3146;4702-5687;HOTELLASFAMILIAS@CIUDAD.COM.AR HOTELLASFAMILIAS@CIUDAD.COM.AR;;3146 CUBA;CUBA;3146;NUÑEZ;COMUNA 13;1429;C1429AXH
-58,3831297089;-34,6250786008;465;2017;HOSP. B;MIRAMAR;26;26;SALTA 1429;4306-6038;;;SALTA 1429;SALTA;1429;CONSTITUCION;COMUNA 1;1137;C1137ACE
-58,3834460589;-34,6241265708;466;2017;HOSP. A;HERCULES 78;18;54;COCHABAMBA 1236;4304-6490 / 6306;;;1236 COCHABAMBA;COCHABAMBA;1236;CONSTITUCION;COMUNA 1;1150;C1150AAV
-58,3967416189;-34,6151215708;467;2017;HOSP. A;VENEZUELA;41;82;VENEZUELA 2135;4942-8734;;;REPUBLICA BOLIVARIANA DE VENEZUELA 2135;REPUBLICA BOLIVARIANA DE VENEZUELA;2135;BALVANERA;COMUNA 3;1096;C1096ABK
-58,4092674589;-34,6141601508;468;2017;HOSP. A;SAN CARLOS;24;57;MORENO 3054;4931-7823;;;MORENO 3054;MORENO;3054;BALVANERA;COMUNA 3;1209;C1209ABF
-58,4031724989;-34,6121003408;469;2017;HOSP. B;OLIDEN;16;37;ALSINA, ADOLFO 2597;4951-8729;;;2597 ALSINA, ADOLFO;ALSINA, ADOLFO;2597;BALVANERA;COMUNA 3;1090;C1090AAO
-58,4035773589;-34,6093574908;470;2017;HOSP. B;PASO;20;38;PASO 0050;4952-5736;;;PASO 50;PASO;50;BALVANERA;COMUNA 3;1031;C1031ABB
-58,4230281689;-34,6057084408;471;2017;HOSP. A;ROMA;34;36;ACUÑA DE FIGUEROA, FRANCISCO 422;4862-5993;;;422 ACUÑA DE FIGUEROA, FRANCISCO;ACUÑA DE FIGUEROA, FRANCISCO;422;ALMAGRO;COMUNA 5;1180;C1180AAH
-58,4230281689;-34,6057084408;472;2017;HOSP. A;ROMA;34;68;ACUÑA DE FIGUEROA, FRANCISCO 422;4862-5993;;;422 ACUÑA DE FIGUEROA, FRANCISCO;ACUÑA DE FIGUEROA, FRANCISCO;422;ALMAGRO;COMUNA 5;1180;C1180AAH
-58,3830185489;-34,6052469208;473;2017;HOSP. B;SARMIENTO;36;72;SARMIENTO 1162;4382-4148;;;SARMIENTO 1162;SARMIENTO;1162;SAN NICOLAS;COMUNA 1;1041;C1041AAX
-58,3838749589;-34,6040185608;474;2017;HOSP. B;BAHIA 1;10;42;CORRIENTES AV. 1212;4382-1780;ANELLUZ@HOTMAIL.COM ARHOTELBAHIA@GMAIL.COM;;1212 CORRIENTES AV.;CORRIENTES AV.;1212;SAN NICOLAS;COMUNA 1;1043;C1043AAZ
-58,4494204889;-34,5784001908;475;2017;HOSP. A;LACROZE;36;79;LACROZE FEDERICO 3236;4552-4445;;;LACROZE, FEDERICO AV. 3236;LACROZE, FEDERICO AV.;3236;COLEGIALES;COMUNA 13;1426;C1426CQS
-58,4385920889;-34,5753916308;476;2017;HOSP. A;ARENAL;20;40;ARENAL, CONCEPCION 2507;4771-7082;;;2507 ARENAL, CONCEPCION;ARENAL, CONCEPCION;2507;PALERMO;COMUNA 14;1426;C1426DFE
-58,4559452489;-34,5649278208;477;2017;HOSP. B;ATLAS;26;58;CIUDAD DE LA PAZ 1868;4783-7821;;;1868 CIUDAD DE LA PAZ;CIUDAD DE LA PAZ;1868;BELGRANO;COMUNA 13;1428;C1428CPD
-58,4067158089;-34,6206093708;479;2017;HOSP. A;SAN CRISTOBAL INN;36;72;ESTADOS UNIDOS 2937;4957-5334;INFO@HOTELSANCRISTOBAL.COM.AR;;ESTADOS UNIDOS 2937;ESTADOS UNIDOS;2937;SAN CRISTOBAL;COMUNA 3;1227;C1227ABW
-58,3977922689;-34,6151147308;481;2017;HOSP. B;PASCO HOTEL;15;52;PASCO 492;4943-4209 / 4383-3405;;;PASCO 492;PASCO;492;BALVANERA;COMUNA 3;1081;C1081AAJ
-58,3974104989;-34,6111139708;482;2017;HOSP. B;ALDEANO II;44;84;PASCO 136;4951-4102;ALDEANO2@HOTELALDEANO.COM.AR;;PASCO 136;PASCO;136;BALVANERA;COMUNA 3;1081;C1081AAD
-58,4025070889;-34,6100022108;483;2017;HOSP. A;VESUVIO;28;47;RIVADAVIA 2548;4951-4715;;;RIVADAVIA AV. 2548;RIVADAVIA AV.;2548;BALVANERA;COMUNA 3;1034;C1034ACR
-58,3792121689;-34,6092627208;484;2017;HOSP. A;URUGUAY;43;87;TACUARI 83;4334-3456;;;TACUARI 83;TACUARI;83;MONSERRAT;COMUNA 1;1071;C1071AAA
-58,4059583189;-34,6084957208;485;2017;HOSP. A;SAN AGUSTIN;26;57;PUEYRREDON 121;4863-2131;HOTELSANAGUSTIN@CIUDAD.COM.AR;;PUEYRREDON AV. 121;PUEYRREDON AV.;121;BALVANERA;COMUNA 3;1032;C1032ABB
-58,3856694289;-34,6075969208;486;2017;HOSP. A;ORENSE;36;53;B. MITRE 1350;4372-3173;INFORMES@HOTELORENSE.COM.AR;;MITRE, BARTOLOME 1350;MITRE, BARTOLOME;1350;SAN NICOLAS;COMUNA 1;1036;C1036AAZ
-58,3934555489;-34,6057711608;487;2017;HOTEL 1;GRAN SARMIENTO;28;65;SARMIENTO 1892;4374-8069;HOTELGRANSARMIENTO@INFOVIA.COM.AR;;SARMIENTO 1892;SARMIENTO;1892;BALVANERA;COMUNA 3;1044;C1044AAB
-58,3871360189;-34,6053497508;488;2017;HOSP. A;GRAN VIA HOTEL;44;72;SARMIENTO 1450;4371 5763;INFO@HOTELGRANVIA.COM.AR;;SARMIENTO 1450;SARMIENTO;1450;SAN NICOLAS;COMUNA 1;1042;C1042ABB
-58,3851315789;-34,6044915008;489;2017;HOSP. B;MIKY;36;68;TALCAHUANO 362;4371-2376;;;TALCAHUANO 362;TALCAHUANO;362;SAN NICOLAS;COMUNA 1;1013;C1013AAH
-58,4121164689;-34,6040136208;490;2017;HOTEL 3;HOTEL NONTU;50;100;CORRIENTES 3321;4860 1600;INFO@NONTUEHOTEL.COM.AR;;CORRIENTES AV. 3321;CORRIENTES AV.;3321;BALVANERA;COMUNA 3;1193;C1193AAF
-58,3832253389;-34,6029931908;491;2017;HOTEL 4;UNIQUE EXECUTIVE CENTRAL (EX KEMPINSKI CENTRAL PARK PLAZA);70;140;AV. ROQUE SAENZ PEÑA 1174;6777-0300;RESERVAS.BSAS@HOTELS-UNIQUE.COM;;SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 1174;SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.;1174;SAN NICOLAS;COMUNA 1;1035;C1035AAT
-58,3767796189;-34,6014548508;492;2017;HOTEL 3;ROCHESTER CONCEPT (EX HYDE PARK);72;146;MAIPU 572;4328-3930;INFO@ROCHESTER-HOTEL.COM.AR;;MAIPU 572;MAIPU;572;SAN NICOLAS;COMUNA 1;1006;C1006ACF
-58,3928322989;-34,6010800008;493;2017;HOSP. A;ORLEANS;45;71;CALLAO 680;4812-9342;CONSULTAS@ORLEANSHOTEL.COM.AR;;CALLAO AV. 680;CALLAO AV.;680;BALVANERA;COMUNA 3;1022;C1022AAT
-58,3781670989;-34,6002874208;494;2017;HOTEL 4;RECONQUISTA GARDEN;74;222;ESMERALDA 675;526- 0277;RECONQUISTAGARDEN@LATITUDHOTELES.COM;;ESMERALDA 675;ESMERALDA;675;SAN NICOLAS;COMUNA 1;1007;C1007ABE
-58,3791696089;-34,5976617208;495;2017;HOTEL 4;ASPEN TOWERS;75;204;PARAGUAY 857;5219-1600;SALES@ASPENHOTELS.COM.AR / RESERVATIONS@ASPENTOWERS.COM.AR;;PARAGUAY 857;PARAGUAY;857;RETIRO;COMUNA 1;1057;C1057AAK
-58,4113905289;-34,5957156308;496;2017;HOSP. A;MIÑO;23;38;GALLO 1258;4962-3673;RODOVALHO@CIUDAD.COM.AR;;GALLO 1258;GALLO;1258;RECOLETA;COMUNA 2;1425;C1425EFB
-58,3996639189;-34,5921636208;497;2017;HOSP. A;HISPANO;26;50;JUNCAL 2282;4821-0437;INFO@JUNCALPALACEHOTEL.COM.AR;;JUNCAL 2282;JUNCAL;2282;RECOLETA;COMUNA 2;1125;C1125ABD
-58,3783034389;-34,5917568208;498;2017;HOTEL 5;FEIRS PARK HOTEL;111;222;ESMERALDA 1366;4131 1900;FEIRSPARK@FEIRSPARK.COM.AR;;ESMERALDA 1366;ESMERALDA;1366;RETIRO;COMUNA 1;1007;C1007ABT
-58,4315426889;-34,5882635908;499;2017;REG DE PREST;L HOTEL PALERMO;23;46;THAMES 1564;4831 7198;INFO@LHOTELPALERMO.COM;;THAMES 1564;THAMES;1564;PALERMO;COMUNA 14;1414;C1414DDF
-58,3888763089;-34,5855747708;500;2017;HOTEL 3;ESPLENDOR PLAZA FRANCIA;50;110;PASAJE SCHIAFFINO 2189;4804 9631;RESERVAS@ESPLENDORPLAZAFRANCIA.COM;;SCHIAFFINO, EDUARDO 2189;SCHIAFFINO, EDUARDO;2189;RECOLETA;COMUNA 2;1129;C1129ACC
-58,4375679089;-34,5845700408;501;2017;APART HOTEL 2;VITRUM HOTEL;14;52;GORRITI 5641;4776 5030;INFO@VITRUMHOTEL.COM;;GORRITI 5641;GORRITI;5641;PALERMO;COMUNA 14;1414;C1414BKE
-58,4419684389;-34,5741520708;502;2017;HOSP. A;CASERON PORTEÑO;11;28;CIUDAD DE LA PAZ 344;4554-6336;INFO@CASERONPORTENO.COM / DVIAU@CASERONPORTENO.COM;;CIUDAD DE LA PAZ 344;CIUDAD DE LA PAZ;344;PALERMO;COMUNA 14;1426;C1426AGF
-58,4316039089;-34,5730216908;503;2017;HOSP. A;CASA LAS CAÑITAS;9;16;HUERGO 283/85;4771-3878;INFO@CASALASCANITAS.COM;;HUERGO 283;HUERGO;283;PALERMO;COMUNA 14;1426;C1426BQC
-58,4473878189;-34,5724351008;504;2017;HOSP. B;LA PINTA;14;23;MOLDES 693;4553-5116;;;MOLDES 693;MOLDES;693;COLEGIALES;COMUNA 13;1426;C1426ALA
-58,3744222340;-34,6161857976;480;2017;HOSP. A;AYRES PORTEÑOS;28;87;PERU 708;4300-7314;INFO@AYRESPORTENOS.COM.AR;;PERU 708;PERU;708;SAN TELMO;COMUNA 1;1068;C1068AAF
-58,3758629248;-34,6168513543;269;2017;REG DE PREST;PATIOS DE SAN TELMO;30;60;CHACABUCO 752;4307 49740932642;INFO@PATIOSDESANTELMO.COM.AR;HTTPS://PATIOSDESANTELMO.COM.AR/;CHACABUCO 752;CHACABUCO;752;SAN TELMO;COMUNA 1;1069;C1069AAP
-58,3867989031;-34,6260819603;478;2017;HOSP. A;SEU LAR;17;27;PAVON 1479;4306-0109;MARISALALIN@YAHOO.COM;;PAVON 1479;PAVON;1479;CONSTITUCION;COMUNA 1;1151;C1151ABG
