X;Y;ID;NOMBRE;DIRECCION;PISO_DPTO;CP;CPA;BARRIO;COMUNA;DIAS_Y_HOR;TELEFONOS;EMAIL;WEB;ACTIVIDAD;DEPENDE;PUBLICO;SECTOR;ACTIV
-34.62920151474768;-58.35837053148682;224;EL GALPON DE CATALINAS;PEREZ GALDOS, BENITO AV. 93;;1155;C1155AGA;BOCA;COMUNA 4;MARTES Y JUEVES 17:00 A 21:00.;4307-1097 / 4300-5707;CONTACTO@CATALINASUR.COM.AR;WWW.CATALINASUR.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.62324764317158;-58.416376205322415;225;BOEDO XXI ESPACIO DE TEATRO;BOEDO AV. 853;;1218;C1218AAE;BOEDO;COMUNA 5;VIERNES,  SABADOS Y DOMIGOS DE 17:00 A 23:00.;4957-1400;BOEDOXXI@GMAIL.COM;WWW.TEATROBOEDOXXI.BLOGSPOT.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61050438509718;-58.39402789145;226;EMPIRE;YRIGOYEN, HIPOLITO 1934;;1089;C1089AAL;BALVANERA;COMUNA 3;LUNES A SABADOS DE 12:00 A 18:00HS;4953-8254;TEATROEMPIRE@GMAIL.COM;WWW.TEATROEMPIRE.BLOGSPOT.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61993744701248;-58.418018996097814;227;EL DESGUACE, TEATRO Y ALMACEN CULTURAL;MEXICO 3694;;1223;C1223ABX;ALMAGRO;COMUNA 5;LUNES A SABADOS DE 16:00 A 20:00.;4396-8740;ELDESGUACETEATRO@GMAIL.COM;WWW.TEATROELDESGUACE.BLOGSPOT.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.609205532374276;-58.38371394495853;228;TEATRO AVENIDA;DE MAYO AV. 1220;;1085;C1085ABP;MONSERRAT;COMUNA 1;MARTES A DOMINGOS DE 13:00 A 20:00.;4381-0662;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60433615400836;-58.389890699547955;229;TERRAZA TEATRO BAR;CORRIENTES AV. 1660;LOCAL 48;1042;C1042AAP;SAN NICOLAS;COMUNA 1;;6320-5348;;HTTP://WWW.PASEOLAPLAZA.COM.AR/BARES-Y-RESTOS-2.PHP;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.616609123379156;-58.37737210490034;230;EL VICTORIAL;PIEDRAS 722;;1070;C1070AAP;SAN TELMO;COMUNA 1;;;;WWW.ELVICTORIAL.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60994430261543;-58.3856535932611;231;LA SALITA ESPACIO CULTURAL;YRIGOYEN, HIPOLITO 1362;;1086;C1086AAX;MONSERRAT;COMUNA 1;VIERNES, SABADOS Y DOMIGNOS DE 20:00 A 23:00.;4383-6615;LASALITA2@YAHOO.COM.AR;WWW.FACEBOOK.COM/LASALITAESPACIOCULTURAL;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.58361373032342;-58.43337376218704;232;TEATRO TALLER EL GRITO;COSTA RICA 5459;;1414;C1414BTA;PALERMO;COMUNA 14;VIERNES, SABADOS Y DOMINGOS DESDE LAS 20:00.;15-4989-2620;;WWW.QUELIBERTHOLD.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.600936215598644;-58.38804051184873;233;EL FINO ESPACIO CULTURAL;PARANA 673;PISO 1;1017;C1017AAM;SAN NICOLAS;COMUNA 1;JUEVES A DOMINGOS;4372-2428;INFO@TEATROELFINO.COM;WWW.TEATROELFINO.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60644378745888;-58.440504344695974;234;MACHADO;MACHADO, ANTONIO 617;;1405;C1405DIC;CABALLITO;COMUNA 6;;15-5972-6413;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.609491431603836;-58.38673112880035;235;ESTUDIO ROBERTO SAIZ;DE MAYO AV. 1430;PISO 3;1085;C1085ABR;MONSERRAT;COMUNA 1;LUNES, MARTES Y JUEVES DE 19:30 A 23:00. SABADOS DE 15:00 A 18:00.;4383-9444;ROBERTOSAIZ@GMAIL.COM;WWW.DOUCHEZ.NET/ROBERTOSAIZ;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.605073150074794;-58.392342724044795;236;AUDITORIO HOTEL BAUEN;CALLAO AV. 360;;1022;C1022AAQ;BALVANERA;COMUNA 3;VIERNES Y SABADOS DE 20:00 A 23:00.;4371-0680 / 4372-6906;;WWW.BAUENSUITE.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60433615400836;-58.389890699547955;238;PASEO LA PLAZA;CORRIENTES AV. 1660;;1042;C1042AAP;SAN NICOLAS;COMUNA 1;;6320-5300;CONTACTO@PASEOLAPLAZA.COM.AR;WWW.PASEOLAPLAZA.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61554317853076;-58.386410280540886;239;TEATRO CALIBAN;MEXICO 1428;;1097;C1097ABD;MONSERRAT;COMUNA 1;LUNES A VIERNES DE 16:00 20:00.;4381-0521;PRENSACALIBAN@GMAIL.COM;WWW.TEATROCALIBAN.BLOGSPOT.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60433424001133;-58.38986698408409;240;BAJO CORRIENTES;CORRIENTES AV. 1632;;1042;C1042AAP;SAN NICOLAS;COMUNA 1;;4377-8819;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60162604850633;-58.40987246851257;241;ANGEL DEL ABASTO;ZELAYA 3122;;1171;C1171ADD;BALVANERA;COMUNA 3;;4862-2439;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.55258036061122;-58.489564708791235;242;LA CHILINGA;RUIZ HUIDOBRO AV. 4228;;1430;C1430CKN;SAAVEDRA;COMUNA 12;;4543-0126/15-4041-0791;TALLERES@CHILINGA.COM.AR;WWW.CHILINGA.COM.AR;ESPACIO DE FORMACION (CARRERAS, SEMINARIOS Y TALLERES);NONE;GENERAL;PRIVADO;
-34.590900114648306;-58.43084822957151;243;LA FUGA CABRERA;CABRERA, JOSE A. 4871;;1414;C1414BGM;PALERMO;COMUNA 14;VIERNES Y SABADOS 21:00.;4833-2043;;WWW.UNICA-CARTELERA.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59554373943622;-58.38494845957447;244;TEATRO REGINA - CASA DEL TEATRO;SANTA FE AV. 1243;;1059;C1059ABG;RETIRO;COMUNA 1;LUNES A VIERNES DE 14:00 A 21:00. DOMINGOS DE 14:00 A 22:00.;4812-5470;;WWW.CASADELTEATRO.ORG.AR/TEATRO.HTM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.55860765154767;-58.44779563452098;245;EL ATAJO;MONTAÃ‘ESES 1977;;1428;C1428AQC;BELGRANO;COMUNA 13;LUNES A SABADO DE 19:00 A 23:00.;4787-6773;INFO@TEATROELATAJO.COM.AR;WWW.TEATROELATAJO.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.583019346345;-58.4407675216785;246;TEATRO ABSURDO DE PALERMO;RAVIGNANI, EMILIO, DR. 1557;;1414;C1414CPK;PALERMO;COMUNA 14;;4779-1156;ABSURDO.PALERMO@GMAIL.COM;WWW.ABSURDOPALERMO.BLOGSPOT.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59594031342053;-58.432017366033755;247;MADERA DE SUEÑOS;JUFRE 375;;1414;C1414AYG;VILLA CRESPO;COMUNA 15;;4777-1015;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.593575003948686;-58.44544736388477;248;CORRIENTE AZUL;CORRIENTES AV. 5965;;1414;C1414AJM;VILLA CRESPO;COMUNA 15;MIERCOLES A SABADOS DE 19:00 A 23:00.;;INFO@CORRIENTES.COM.AR;WWW.CORRIENTESAZUL.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59699746261527;-58.44202599207959;249;EL FARABUTE;CORRIENTES AV. 5534;;1414;C1414AJV;VILLA CRESPO;COMUNA 15;JUEVES, VIERNES Y SABADOS DE 20:00 A 23:00.;4854-1411;INFO@ELFARABUTE.COM.AR;WWW.ELFARABUTE.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.596794427515626;-58.383258059132686;250;TEATRO COLISEO;ALVEAR, MARCELO T. DE 1125;;1058;C1058AAQ;RETIRO;COMUNA 1;;4814-3056;;WWW.FUNDACIONCOLISEUM.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61967498714875;-58.509309135474446;251;CINE TEATRO SAN PEDRO;BERMUDEZ 2052;;1417;C1417BWD;MONTE CASTRO;COMUNA 10;;4639-1879;CINESANPEDRO@FIBERTEL.COM.AR;WWW.CINETEATROSANPEDRO.BLOGSPOT.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.597662866099206;-58.43344823946968;252;EL DOBLE;ARAOZ 727;;1414;C1414DPO;VILLA CRESPO;COMUNA 15;LUNES A SABADOS DE 11:00 A 22:00.;4855-2656;ELDOBLE@ELDOBLETEATRO.COM.AR;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61184731604505;-58.41015646394858;253;LA OTRA ORILLA;URQUIZA, GRAL. 124;;1215;C1215ADD;BALVANERA;COMUNA 3;LUNES A SABADOS DE 10:00 A 23:00.;4957-5038;LAOTRAORILLACURSOS@GMAIL.COM;WWW.LAOTRAORILLA.BLOGSPOT.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.6015185281092;-58.4079697642333;254;AUDITORIO BEN AMI;JAURES, JEAN 746;;1215;C1215ACN;BALVANERA;COMUNA 3;SABADOS Y DOMINGOS DE 19:00 A 22:00.;4961-0527;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.623442927737436;-58.416192494390394;255;PAN Y ARTE / BOEDO VIDA Y ARTE;BOEDO AV. 876;;1218;C1218AAR;BOEDO;COMUNA 5;LUNES A DOMINGOS DE 12:00 A 23:00.;4957-6702;TEATRO@PANYARTE.COM.AR;WWW.PANYARTE.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.6055732738679;-58.395222737356455;256;TEMPLUM;AYACUCHO 318;;1025;C1025AAH;BALVANERA;COMUNA 3;;4953-1513;INFO@ESPACIOTEMPLUM.COM.AR;WWW.ESPACIOTEMPLUM.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60440248791938;-58.39488450472147;257;TEATRO LA CASONA;CORRIENTES AV. 1975;;1045;C1045AAB;BALVANERA;COMUNA 3;VIERNES Y SABADOS DE 20:00 A 23:00.;4953-5595;TEATROLACASONA2011@GMAIL.COM;HTTP://TEATROLACASONA2011.BLOGSPOT.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.601991854058156;-58.40838232212998;258;CENTRO ARGENTINO DE TEATRO CIEGO;ZELAYA 3006;;1171;C1171ADB;BALVANERA;COMUNA 3;LUNES A VIERNES 15:00 A 18:00.;6379-8596;INFO@TEATROCIEGO.COM;WWW.TEATROCIEGO.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60433615400836;-58.389890699547955;259;THE CAVERN CLUB;CORRIENTES AV. 1660;;1042;C1042AAP;SAN NICOLAS;COMUNA 1;LUNES A DOMINGOS DE 10:00 A 02:00.;6320-5361;INFO@THECAVERN.COM.AR;WWW.THECAVERN.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.66012977082441;-58.50310903317779;260;GRUPO DE TEATRO COMUNITARIO RES O NO RES;DIRECTORIO AV. Y DE LA TORRE, LISANDRO AV.;;;;MATADEROS;COMUNA 9;;3535-3319;INFO@RESONORES.COM.AR;WWW.RESONORES.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.608841072497825;-58.44153985508295;261;EL PISO;HIDALGO 878;;1405;C1405BCN;CABALLITO;COMUNA 6;LUNES A VIERNES DE 18:00 A 22:00.;4958-6016;;WWW.ELPISO878.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.62696944938827;-58.488447970636756;262;EL EPICO DE FLORESTA;GAONA AV. 4660;;1407;C1407FIV;FLORESTA;COMUNA 10;;4958-6346;ELEPICODEFLORESTA@YAHOO.COM.AR;WWW.ELEPICODEFLORESTA.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.599348156184625;-58.401464632758355;263;DANDELION;CORDOBA AV. 2429;PISO 1;1120;C1120AAG;RECOLETA;COMUNA 2;LUNES A VIERNES DE 16:00 A 20:00.;4961-3259;CURSOS@MARALCONSTANZA.COM.AR;WWW.MARALCONSTANZA.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60368200480567;-58.40640970460771;264;IFT;BOULOGNE SUR MER 549;;1213;C1213AAG;BALVANERA;COMUNA 3;LUNES A VIERNES DE 16:00 A 20:00.;4964-9420;INFO@TEATROIFT.ORG.AR;WWW.TEATROIFT.ORG.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59520081191463;-58.414822596391254;265;TEATRO DEL ANGEL;BRAVO, MARIO 1239;;1175;C1175ABW;RECOLETA;COMUNA 2;LUNES A VIERNES DE 11:00 A 18:00.;4963-1571;TALLERDELANGEL@YAHOO.COM.AR;WWW.TALLERDELANGEL.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.581220390846035;-58.43304126837005;266;TEATRO PICCOLINO;FITZ ROY 2056;;1414;C1414CIF;PALERMO;COMUNA 14;LUNES A VIERNES DE 15:00 A 20:00. SABADOS Y DOMINGOS: FUNCIONES HASTA LAS 23:00.;4770-0353;TEATRO@ELPICCOLINO.COM.AR;WWW.ELPICCOLINO.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.58194226146546;-58.43308226988396;267;CHACAREREAN TEATRE;NICARAGUA 5565;;1414;C1414BWC;PALERMO;COMUNA 14;MARTES A DOMINGOS DE 10:00 A 22:00.;4775-9010;INFO@CHACAREREANTEATRE.COM.AR;WWW.CHACAREREANTEATRE.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60272719354772;-58.41490685338978;268;TEATRO DEL ABASTO;HUMAHUACA 3549;;1191;C1191ABE;ALMAGRO;COMUNA 5;;4865-0014;TEATRO@TEATRODELABASTO.COM;WWW.TEATRODELABASTO.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60162604850633;-58.40987246851257;269;ESPACIO CULTURAL PATA DE GANSO;ZELAYA 3122;;1171;C1171ADD;BALVANERA;COMUNA 3;LUNES A VIERNES DE 10:00 A 20:00.;4862-0489 / 4862-0209;INFO@PATADEGANSO.COM.AR;WWW.PATADEGANSO.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59598864325817;-58.41691070557411;270;CENDAS AUDITORIO;BULNES 1350;;1176;C1176ABZ;PALERMO;COMUNA 14;MIERCOLES A DOMINGOS DE 15:00 A 23:00.;4862-2439;INFO@CENDAS.COM.AR;WWW.CENDAS.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60460311855326;-58.411944621071285;271;DE LA FABULA;AGUERO 444;;1171;C1171ABF;BALVANERA;COMUNA 3;;4862-6439;DELAFABULA@HOTMAIL.COM;WWW.TEATRODELAFABULA.BLOGSPOT.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59873015878705;-58.41350546154357;272;EL PORTON DE SANCHEZ;SANCHEZ DE BUSTAMANTE 1034;;1173;C1173ABT;ALMAGRO;COMUNA 5;MARTES A DOMINGOS DE 10:00A 20:00.;4863-2848;PORTONDESANCHEZ@YAHOO.COM.AR;WWW.PORTONDESANCHEZ.BLOGSPOT.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.601036855718;-58.38812982649522;273;ANDAMIO 90;PARANA 662;;1017;C1017AAN;SAN NICOLAS;COMUNA 1;LUNES A VIERNES DE 15:00 A 22:00.;4374-1484/4372-8386;INFO@ANDAMIO90.ORG;WWW.ANDAMIO90.ORG;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61816590006903;-58.37591640925527;274;MARGARITA XIRGU;CHACABUCO 875;;1069;C1069AAQ;SAN TELMO;COMUNA 1;MARTES A DOMINGOS DE 14:00 A 22:00.;4300-8817;INFO@MARGARITAXIRGU.COM;WWW.MARGARITAXIRGU.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.603056086086355;-58.37805897557029;275;TEATRO MAIPO;ESMERALDA 443;;1007;C1007ABA;SAN NICOLAS;COMUNA 1;LUNES A DOMINGOS DE 10:00 A 20:00.;4322-4882;CONTACTOMAIPO@LPATALANO.COM.AR;WWW.MAIPO.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60370843791838;-58.38036963063293;276;TEATRO EL NACIONAL;CORRIENTES AV. 960;;1043;C1043AAW;SAN NICOLAS;COMUNA 1;LUNES A SABADOS DE 10:00 A 20:00. DOMINGOS Y FERIADOS DE 12:00 A 18:00.;4326-4218;INFO@ROMAYPRODUCCIONES.COM;WWW.ROMAYPRODUCCIONES.COM/TEATROELNACIONAL;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.603431141143794;-58.378551235572445;277;TABARIS;CORRIENTES AV. 829;;1043;C1043AAI;SAN NICOLAS;COMUNA 1;MIERCOLES A DOMINGOS DE 17:00 A 23:00.;4334-5455;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60351913513163;-58.377282294206914;278;ASTROS;CORRIENTES AV. 746;;1043;C1043AAU;SAN NICOLAS;COMUNA 1;LUNES A DOMINGOS DE 10:00 A 22:00.;4552-9991;;WWW.TEATROASTROS.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.603806674279696;-58.384842400397226;279;MULTITEATRO;CORRIENTES AV. 1283;;1043;C1043AAM;SAN NICOLAS;COMUNA 1;LUNES A DOMINGOS DE 10:00 A 23:00.;4382-9140/4328-0606;;WWW.MULTITEATRO.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60444764661558;-58.38005043976568;280;TEATRO DEL PUEBLO;SAENZ PE�A, ROQUE, PRES. AV. 943;;1035;C1035AAE;SAN NICOLAS;COMUNA 1;MIERCOLES A DOMINGOS DE 16:00 A 21:00.;4326-3214;INFO@TEATRODELPUEBLO.ORG.AR;WWW.TEATRODELPUEBLO.ORG.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.603866351921354;-58.38584032856281;281;TEATRO METROPOLITAN;CORRIENTES AV. 1343;;1043;C1043ABA;SAN NICOLAS;COMUNA 1;LUNES A DOMINGOS DE 10:00 A 20:00.;5277-0500;;WWW.TEATROMETROPOLITAN.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59905422175785;-58.383634090435486;282;TEATRO NACIONAL CERVANTES;CORDOBA AV. 1155;;1055;C1055AAB;RETIRO;COMUNA 1;MIERCOLES A DOMINGOS DE 10:00 A 21:00.;4815-8883;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.6023446687587;-58.36902439796987;283;ESTADIO LUNA PARK;BOUCHARD 465;;1106;C1106ABE;SAN NICOLAS;COMUNA 1;LUNES A VIERNES DE 10:00 A 19:00. SABADOS DE 12 :00 A 19:00.;5279-5279;;WWW.LUNAPARK.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.58912045300534;-58.432825224934405;284;SPORTIVO TEATRAL;THAMES 1426;;1414;C1414DDD;PALERMO;COMUNA 14;JUEVES A DOMINGOS DE 17:00 A 23:00.;4833-3585;SPORTIVOTEATRAL@HOTMAIL.COM;WWW.SPORTIVOTEATRAL.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59242368582253;-58.42544986153262;285;EL DUENDE TEATRO;ARAOZ 1469;;1414;C1414DQC;PALERMO;COMUNA 14;MARTES A VIERNES DE 10:00 A 22:00.;4831-1538;INFO@TEATROELDUENDE.COM // TEATRODELDUENDE@GMAIL.COM;WWW.TEATROELDUENDE.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59901379278301;-58.38973964500521;286;SANTA MARIA DEL BUEN AYRE;MONTEVIDEO 842;;1019;C1019ABR;RECOLETA;COMUNA 2;LUNES A VIERNES DE 10:00 A 17:00.;4811-6086;TEATROSANTAMARIA@RADAR.COM.AR;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59681225703249;-58.383561987085265;287;LA BIBLIOTECA CAFE;ALVEAR, MARCELO T. DE 1155;;1058;C1058AAQ;RETIRO;COMUNA 1;LUNES A VIERNES DE 10:00 A 17:00.;4811-0673;INFO@LABIBLIOTECACAFE.COM.AR;WWW.LABIBLIOTECACAFE.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.56384818461946;-58.44217996343676;288;TEATRO ORFEO;CAMPOS, LUIS M. AV. 1375;PISO 1 DPTO 4;1426;C1426BOL;PALERMO;COMUNA 14;MIERCOLES A DOMINGOS DE 10:00 A 19:OO.;4786-6569;TEATROORFEO@GMAIL.COM;WWW.TEATROORFEO.BLOGSPOT.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.604172364442405;-58.38989289890891;289;TEATRO ASTRAL;CORRIENTES AV. 1639;;1042;C1042AAC;SAN NICOLAS;COMUNA 1;MARTES A DOMINGOS DE 10:00 A 22:00.;4374-5707;INFOASTRAL@FIBERTEL.COM.AR;WWW.TEATROASTRAL.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.620881884408824;-58.376215624733526;290;ESPACIO ECLECTICO;HUMBERTO 1 730;;1103;C1103ACP;SAN TELMO;COMUNA 1;;4307-1066;INFO@ESPACIOECLECTICO.COM.AR;WWW.ESPACIOECLECTICO.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60724934356504;-58.38023662488136;291;SALA CARLOS CARELLA;MITRE, BARTOLOME 970;;1036;C1036AAR;SAN NICOLAS;COMUNA 1;LUNES A VIERNES DE 10:00 A 17:00.;4345-2774;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;NONE;
-34.6019800540414;-58.41478269786569;292;BECKETT TEATRO;GUARDIA VIEJA 3556;;1192;C1192AAF;ALMAGRO;COMUNA 5;LUNES A DOMINGOS DE 12:00 A 23:00. JUEVES A DOMINGOS  DE 12:00 A 23:00. (SALA TEATRAL);4867-5185;TEATROBECKETT@GMAIL.COM;WWW.TEATROBECKETT.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59543341268798;-58.42071957660758;293;CODIGO MONTESCO;GORRITI 3956;;1172;C1172ACL;PALERMO;COMUNA 14;;3968-4292;INFO@CODIGOMONTESCO.COM.AR;WWW.CODIGOMONTESCO.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61308807274572;-58.370676586362094;294;LA TRASTIENDA;BALCARCE 460;;1064;C1064AAJ;MONSERRAT;COMUNA 1;LUNES A DOMINGOS DE 10:00 A 22:00.;4342-7650;INFO@LATRASTIENDA.COM;WWW.LATRASTIENDA.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60532962596158;-58.38026242530732;295;ESPACIO ABIERTO;CARABELAS 255;;1009;C1009AAA;SAN NICOLAS;COMUNA 1;LUNES A VIERNES DE 10:00 A 20:00.;4328-2888;ESPACIOABIERTO@ROXANARANDOM.COM.AR;WWW.ROXANARANDOM.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61862241268428;-58.38547430848495;296;ACADEMIA PORTEÑA DEL LUNFARDO;ESTADOS UNIDOS 1379;;1101;C1101ABA;CONSTITUCION;COMUNA 1;LUNES A VIERNES DE 14:00 A 19:00.;4383-2393;OLIVIERIEDITOR@HOTMAIL.COM;HTTP://WWW.TODOTANGO.COM/ALUNFARDO/;ESPACIO DE FORMACION (CARRERAS, SEMINARIOS Y TALLERES);NONE;GENERAL;ONG;
-34.616664687458794;-58.41324330348404;297;ANFITRION;VENEZUELA 3340;;1211;C1211AAN;ALMAGRO;COMUNA 5;LUNES A VIERNES DE 16:00 A 20:00. SABADOS Y DOMINGOS: FUNCIONES HASTA LAS 23:00.;4940-2124;TANANFITRION@FIBERTEL.COM.AR;WWW.ANFITRIONTEATRO.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.621432355406824;-58.441071087054986;298;OESTE;BARCO CENTENERA DEL 141;;1424;C1424AMC;CABALLITO;COMUNA 6;LUNES A VIERNES DE 17:00 A 20:00.;4901-3111;ESTUDIODELMERCADO@GMAIL.COM;WWW.OESTEESTUDIODELMERCADO.BLOGSPOT.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
